timestamp,congestion_index,avg_speed_mph,travel_time_multiplier
2024-07-06T19:15:00,0.639,16.6,1.32
2024-07-06T19:30:00,0.351,22.6,1.18
2024-07-06T19:45:00,0.573,18.0,1.29
2024-07-06T20:00:00,0.474,20.0,1.24
2024-07-06T20:15:00,0.505,19.4,1.25
2024-07-06T20:30:00,0.56,18.2,1.28
2024-07-06T20:45:00,0.601,17.4,1.3
2024-07-06T21:00:00,0.576,17.9,1.29
2024-07-06T21:15:00,0.574,17.9,1.29
2024-07-06T21:30:00,0.522,19.0,1.26
2024-07-06T21:45:00,0.69,15.5,1.34
2024-07-06T22:00:00,0.691,15.5,1.35
2024-07-06T22:15:00,0.522,19.0,1.26
2024-07-06T22:30:00,0.589,17.6,1.29
2024-07-06T22:45:00,0.756,14.1,1.38
2024-07-06T23:00:00,0.567,18.1,1.28
2024-07-06T23:15:00,0.579,17.8,1.29
2024-07-06T23:30:00,0.527,18.9,1.26
2024-07-06T23:45:00,0.683,15.7,1.34
2024-07-07T00:00:00,0.021,29.6,1.01
2024-07-07T00:15:00,0.033,29.3,1.02
2024-07-07T00:30:00,0.376,22.1,1.19
2024-07-07T00:45:00,0.173,26.4,1.09
2024-07-07T01:00:00,0.204,25.7,1.1
2024-07-07T01:15:00,0.132,27.2,1.07
2024-07-07T01:30:00,0.328,23.1,1.16
2024-07-07T01:45:00,0.078,28.4,1.04
2024-07-07T02:00:00,0.256,24.6,1.13
2024-07-07T02:15:00,0.211,25.6,1.11
2024-07-07T02:30:00,0.279,24.1,1.14
2024-07-07T02:45:00,0.105,27.8,1.05
2024-07-07T03:00:00,0.225,25.3,1.11
2024-07-07T03:15:00,0.242,24.9,1.12
2024-07-07T03:30:00,0.102,27.9,1.05
2024-07-07T03:45:00,0.284,24.0,1.14
2024-07-07T04:00:00,0.406,21.5,1.2
2024-07-07T04:15:00,0.226,25.3,1.11
2024-07-07T04:30:00,0.326,23.2,1.16
2024-07-07T04:45:00,0.339,22.9,1.17
2024-07-07T05:00:00,0.128,27.3,1.06
2024-07-07T05:15:00,0.186,26.1,1.09
2024-07-07T05:30:00,0.146,26.9,1.07
2024-07-07T05:45:00,0.174,26.3,1.09
2024-07-07T06:00:00,0.242,24.9,1.12
2024-07-07T06:15:00,0.153,26.8,1.08
2024-07-07T06:30:00,0.186,26.1,1.09
2024-07-07T06:45:00,0.336,23.0,1.17
2024-07-07T07:00:00,0.026,29.5,1.01
2024-07-07T07:15:00,0.285,24.0,1.14
2024-07-07T07:30:00,0.035,29.3,1.02
2024-07-07T07:45:00,0.153,26.8,1.08
2024-07-07T08:00:00,0.314,23.4,1.16
2024-07-07T08:15:00,0.176,26.3,1.09
2024-07-07T08:30:00,0.168,26.5,1.08
2024-07-07T08:45:00,0.22,25.4,1.11
2024-07-07T09:00:00,0.199,25.8,1.1
2024-07-07T09:15:00,0.161,26.6,1.08
2024-07-07T09:30:00,0.152,26.8,1.08
2024-07-07T09:45:00,0.098,28.0,1.05
2024-07-07T10:00:00,0.364,22.4,1.18
2024-07-07T10:15:00,0.354,22.6,1.18
2024-07-07T10:30:00,0.565,18.1,1.28
2024-07-07T10:45:00,0.604,17.3,1.3
2024-07-07T11:00:00,0.364,22.4,1.18
2024-07-07T11:15:00,0.546,18.5,1.27
2024-07-07T11:30:00,0.454,20.5,1.23
2024-07-07T11:45:00,0.363,22.4,1.18
2024-07-07T12:00:00,0.382,22.0,1.19
2024-07-07T12:15:00,0.393,21.7,1.2
2024-07-07T12:30:00,0.602,17.4,1.3
2024-07-07T12:45:00,0.519,19.1,1.26
2024-07-07T13:00:00,0.611,17.2,1.31
2024-07-07T13:15:00,0.487,19.8,1.24
2024-07-07T13:30:00,0.626,16.9,1.31
2024-07-07T13:45:00,0.48,19.9,1.24
2024-07-07T14:00:00,0.458,20.4,1.23
2024-07-07T14:15:00,0.397,21.7,1.2
2024-07-07T14:30:00,0.538,18.7,1.27
2024-07-07T14:45:00,0.486,19.8,1.24
2024-07-07T15:00:00,0.249,24.8,1.12
2024-07-07T15:15:00,0.15,26.9,1.07
2024-07-07T15:30:00,0.155,26.8,1.08
2024-07-07T15:45:00,0.122,27.4,1.06
2024-07-07T16:00:00,0.151,26.8,1.08
2024-07-07T16:15:00,0.181,26.2,1.09
2024-07-07T16:30:00,0.139,27.1,1.07
2024-07-07T16:45:00,0.162,26.6,1.08
2024-07-07T17:00:00,0.292,23.9,1.15
2024-07-07T17:15:00,0.305,23.6,1.15
2024-07-07T17:30:00,0.286,24.0,1.14
2024-07-07T17:45:00,0.18,26.2,1.09
2024-07-07T18:00:00,0.053,28.9,1.03
2024-07-07T18:15:00,0.255,24.6,1.13
2024-07-07T18:30:00,0.212,25.6,1.11
2024-07-07T18:45:00,0.151,26.8,1.08
2024-07-07T19:00:00,0.525,19.0,1.26
2024-07-07T19:15:00,0.606,17.3,1.3
2024-07-07T19:30:00,0.76,14.0,1.38
2024-07-07T19:45:00,0.401,21.6,1.2
2024-07-07T20:00:00,0.435,20.9,1.22
2024-07-07T20:15:00,0.59,17.6,1.29
2024-07-07T20:30:00,0.677,15.8,1.34
2024-07-07T20:45:00,0.736,14.5,1.37
2024-07-07T21:00:00,0.531,18.9,1.27
2024-07-07T21:15:00,0.624,16.9,1.31
2024-07-07T21:30:00,0.665,16.0,1.33
2024-07-07T21:45:00,0.52,19.1,1.26
2024-07-07T22:00:00,0.449,20.6,1.22
2024-07-07T22:15:00,0.944,10.2,1.47
2024-07-07T22:30:00,0.48,19.9,1.24
2024-07-07T22:45:00,0.563,18.2,1.28
2024-07-07T23:00:00,0.58,17.8,1.29
2024-07-07T23:15:00,0.636,16.6,1.32
2024-07-07T23:30:00,0.644,16.5,1.32
2024-07-07T23:45:00,0.744,14.4,1.37
2024-07-08T00:00:00,0.178,26.3,1.09
2024-07-08T00:15:00,0.069,28.6,1.03
2024-07-08T00:30:00,0.013,29.7,1.01
2024-07-08T00:45:00,0.0,30.0,1.0
2024-07-08T01:00:00,0.106,27.8,1.05
2024-07-08T01:15:00,0.0,30.0,1.0
2024-07-08T01:30:00,0.147,26.9,1.07
2024-07-08T01:45:00,0.0,30.0,1.0
2024-07-08T02:00:00,0.221,25.4,1.11
2024-07-08T02:15:00,0.246,24.8,1.12
2024-07-08T02:30:00,0.0,30.0,1.0
2024-07-08T02:45:00,0.145,27.0,1.07
2024-07-08T03:00:00,0.031,29.3,1.02
2024-07-08T03:15:00,0.118,27.5,1.06
2024-07-08T03:30:00,0.187,26.1,1.09
2024-07-08T03:45:00,0.048,29.0,1.02
2024-07-08T04:00:00,0.11,27.7,1.05
2024-07-08T04:15:00,0.04,29.2,1.02
2024-07-08T04:30:00,0.128,27.3,1.06
2024-07-08T04:45:00,0.106,27.8,1.05
2024-07-08T05:00:00,0.221,25.4,1.11
2024-07-08T05:15:00,0.096,28.0,1.05
2024-07-08T05:30:00,0.121,27.5,1.06
2024-07-08T05:45:00,0.094,28.0,1.05
2024-07-08T06:00:00,0.346,22.7,1.17
2024-07-08T06:15:00,0.467,20.2,1.23
2024-07-08T06:30:00,0.443,20.7,1.22
2024-07-08T06:45:00,0.33,23.1,1.16
2024-07-08T07:00:00,0.782,13.6,1.39
2024-07-08T07:15:00,0.767,13.9,1.38
2024-07-08T07:30:00,0.56,18.2,1.28
2024-07-08T07:45:00,0.817,12.8,1.41
2024-07-08T08:00:00,0.612,17.1,1.31
2024-07-08T08:15:00,0.764,14.0,1.38
2024-07-08T08:30:00,0.629,16.8,1.31
2024-07-08T08:45:00,0.531,18.8,1.27
2024-07-08T09:00:00,0.71,15.1,1.36
2024-07-08T09:15:00,0.607,17.3,1.3
2024-07-08T09:30:00,0.763,14.0,1.38
2024-07-08T09:45:00,0.769,13.8,1.38
2024-07-08T10:00:00,0.316,23.4,1.16
2024-07-08T10:15:00,0.451,20.5,1.23
2024-07-08T10:30:00,0.395,21.7,1.2
2024-07-08T10:45:00,0.474,20.1,1.24
2024-07-08T11:00:00,0.474,20.0,1.24
2024-07-08T11:15:00,0.315,23.4,1.16
2024-07-08T11:30:00,0.511,19.3,1.26
2024-07-08T11:45:00,0.252,24.7,1.13
2024-07-08T12:00:00,0.417,21.2,1.21
2024-07-08T12:15:00,0.551,18.4,1.28
2024-07-08T12:30:00,0.289,23.9,1.14
2024-07-08T12:45:00,0.413,21.3,1.21
2024-07-08T13:00:00,0.255,24.7,1.13
2024-07-08T13:15:00,0.264,24.5,1.13
2024-07-08T13:30:00,0.313,23.4,1.16
2024-07-08T13:45:00,0.461,20.3,1.23
2024-07-08T14:00:00,0.565,18.1,1.28
2024-07-08T14:15:00,0.435,20.9,1.22
2024-07-08T14:30:00,0.302,23.7,1.15
2024-07-08T14:45:00,0.382,22.0,1.19
2024-07-08T15:00:00,0.357,22.5,1.18
2024-07-08T15:15:00,0.296,23.8,1.15
2024-07-08T15:30:00,0.387,21.9,1.19
2024-07-08T15:45:00,0.458,20.4,1.23
2024-07-08T16:00:00,0.844,12.3,1.42
2024-07-08T16:15:00,0.608,17.2,1.3
2024-07-08T16:30:00,0.878,11.6,1.44
2024-07-08T16:45:00,0.593,17.5,1.3
2024-07-08T17:00:00,0.569,18.0,1.28
2024-07-08T17:15:00,1.0,9.0,1.5
2024-07-08T17:30:00,0.947,10.1,1.47
2024-07-08T17:45:00,0.845,12.2,1.42
2024-07-08T18:00:00,0.646,16.4,1.32
2024-07-08T18:15:00,0.724,14.8,1.36
2024-07-08T18:30:00,0.968,9.7,1.48
2024-07-08T18:45:00,0.914,10.8,1.46
2024-07-08T19:00:00,0.916,10.8,1.46
2024-07-08T19:15:00,0.91,10.9,1.45
2024-07-08T19:30:00,0.877,11.6,1.44
2024-07-08T19:45:00,0.661,16.1,1.33
2024-07-08T20:00:00,0.309,23.5,1.15
2024-07-08T20:15:00,0.427,21.0,1.21
2024-07-08T20:30:00,0.457,20.4,1.23
2024-07-08T20:45:00,0.538,18.7,1.27
2024-07-08T21:00:00,0.422,21.1,1.21
2024-07-08T21:15:00,0.354,22.6,1.18
2024-07-08T21:30:00,0.458,20.4,1.23
2024-07-08T21:45:00,0.431,20.9,1.22
2024-07-08T22:00:00,0.284,24.0,1.14
2024-07-08T22:15:00,0.071,28.5,1.04
2024-07-08T22:30:00,0.181,26.2,1.09
2024-07-08T22:45:00,0.146,26.9,1.07
2024-07-08T23:00:00,0.115,27.6,1.06
2024-07-08T23:15:00,0.056,28.8,1.03
2024-07-08T23:30:00,0.02,29.6,1.01
2024-07-08T23:45:00,0.227,25.2,1.11
2024-07-09T00:00:00,0.098,27.9,1.05
2024-07-09T00:15:00,0.245,24.9,1.12
2024-07-09T00:30:00,0.233,25.1,1.12
2024-07-09T00:45:00,0.142,27.0,1.07
2024-07-09T01:00:00,0.16,26.6,1.08
2024-07-09T01:15:00,0.049,29.0,1.02
2024-07-09T01:30:00,0.036,29.3,1.02
2024-07-09T01:45:00,0.12,27.5,1.06
2024-07-09T02:00:00,0.162,26.6,1.08
2024-07-09T02:15:00,0.146,26.9,1.07
2024-07-09T02:30:00,0.097,28.0,1.05
2024-07-09T02:45:00,0.034,29.3,1.02
2024-07-09T03:00:00,0.104,27.8,1.05
2024-07-09T03:15:00,0.107,27.8,1.05
2024-07-09T03:30:00,0.015,29.7,1.01
2024-07-09T03:45:00,0.077,28.4,1.04
2024-07-09T04:00:00,0.323,23.2,1.16
2024-07-09T04:15:00,0.012,29.7,1.01
2024-07-09T04:30:00,0.004,29.9,1.0
2024-07-09T04:45:00,0.063,28.7,1.03
2024-07-09T05:00:00,0.095,28.0,1.05
2024-07-09T05:15:00,0.037,29.2,1.02
2024-07-09T05:30:00,0.156,26.7,1.08
2024-07-09T05:45:00,0.13,27.3,1.06
2024-07-09T06:00:00,0.485,19.8,1.24
2024-07-09T06:15:00,0.545,18.5,1.27
2024-07-09T06:30:00,0.439,20.8,1.22
2024-07-09T06:45:00,0.289,23.9,1.14
2024-07-09T07:00:00,0.679,15.7,1.34
2024-07-09T07:15:00,0.714,15.0,1.36
2024-07-09T07:30:00,0.642,16.5,1.32
2024-07-09T07:45:00,0.637,16.6,1.32
2024-07-09T08:00:00,0.546,18.5,1.27
2024-07-09T08:15:00,0.63,16.8,1.31
2024-07-09T08:30:00,0.779,13.6,1.39
2024-07-09T08:45:00,0.759,14.1,1.38
2024-07-09T09:00:00,0.563,18.2,1.28
2024-07-09T09:15:00,0.813,12.9,1.41
2024-07-09T09:30:00,0.654,16.3,1.33
2024-07-09T09:45:00,0.555,18.3,1.28
2024-07-09T10:00:00,0.456,20.4,1.23
2024-07-09T10:15:00,0.241,24.9,1.12
2024-07-09T10:30:00,0.549,18.5,1.27
2024-07-09T10:45:00,0.479,19.9,1.24
2024-07-09T11:00:00,0.359,22.5,1.18
2024-07-09T11:15:00,0.3,23.7,1.15
2024-07-09T11:30:00,0.394,21.7,1.2
2024-07-09T11:45:00,0.369,22.3,1.18
2024-07-09T12:00:00,0.36,22.4,1.18
2024-07-09T12:15:00,0.283,24.1,1.14
2024-07-09T12:30:00,0.268,24.4,1.13
2024-07-09T12:45:00,0.336,22.9,1.17
2024-07-09T13:00:00,0.34,22.9,1.17
2024-07-09T13:15:00,0.403,21.5,1.2
2024-07-09T13:30:00,0.491,19.7,1.25
2024-07-09T13:45:00,0.481,19.9,1.24
2024-07-09T14:00:00,0.575,17.9,1.29
2024-07-09T14:15:00,0.348,22.7,1.17
2024-07-09T14:30:00,0.408,21.4,1.2
2024-07-09T14:45:00,0.503,19.4,1.25
2024-07-09T15:00:00,0.359,22.5,1.18
2024-07-09T15:15:00,0.64,16.6,1.32
2024-07-09T15:30:00,0.427,21.0,1.21
2024-07-09T15:45:00,0.51,19.3,1.26
2024-07-09T16:00:00,0.688,15.5,1.34
2024-07-09T16:15:00,0.753,14.2,1.38
2024-07-09T16:30:00,0.713,15.0,1.36
2024-07-09T16:45:00,0.718,14.9,1.36
2024-07-09T17:00:00,0.815,12.9,1.41
2024-07-09T17:15:00,0.791,13.4,1.4
2024-07-09T17:30:00,0.878,11.6,1.44
2024-07-09T17:45:00,0.847,12.2,1.42
2024-07-09T18:00:00,0.936,10.3,1.47
2024-07-09T18:15:00,0.813,12.9,1.41
2024-07-09T18:30:00,0.685,15.6,1.34
2024-07-09T18:45:00,0.953,10.0,1.48
2024-07-09T19:00:00,0.866,11.8,1.43
2024-07-09T19:15:00,0.805,13.1,1.4
2024-07-09T19:30:00,0.701,15.3,1.35
2024-07-09T19:45:00,0.736,14.6,1.37
2024-07-09T20:00:00,0.335,23.0,1.17
2024-07-09T20:15:00,0.351,22.6,1.18
2024-07-09T20:30:00,0.338,22.9,1.17
2024-07-09T20:45:00,0.484,19.8,1.24
2024-07-09T21:00:00,0.294,23.8,1.15
2024-07-09T21:15:00,0.334,23.0,1.17
2024-07-09T21:30:00,0.432,20.9,1.22
2024-07-09T21:45:00,0.232,25.1,1.12
2024-07-09T22:00:00,0.0,30.0,1.0
2024-07-09T22:15:00,0.079,28.3,1.04
2024-07-09T22:30:00,0.0,30.0,1.0
2024-07-09T22:45:00,0.205,25.7,1.1
2024-07-09T23:00:00,0.288,24.0,1.14
2024-07-09T23:15:00,0.147,26.9,1.07
2024-07-09T23:30:00,0.151,26.8,1.08
2024-07-09T23:45:00,0.062,28.7,1.03
2024-07-10T00:00:00,0.031,29.3,1.02
2024-07-10T00:15:00,0.0,30.0,1.0
2024-07-10T00:30:00,0.286,24.0,1.14
2024-07-10T00:45:00,0.176,26.3,1.09
2024-07-10T01:00:00,0.041,29.1,1.02
2024-07-10T01:15:00,0.242,24.9,1.12
2024-07-10T01:30:00,0.365,22.3,1.18
2024-07-10T01:45:00,0.011,29.8,1.01
2024-07-10T02:00:00,0.127,27.3,1.06
2024-07-10T02:15:00,0.0,30.0,1.0
2024-07-10T02:30:00,0.089,28.1,1.04
2024-07-10T02:45:00,0.171,26.4,1.09
2024-07-10T03:00:00,0.133,27.2,1.07
2024-07-10T03:15:00,0.0,30.0,1.0
2024-07-10T03:30:00,0.169,26.5,1.08
2024-07-10T03:45:00,0.104,27.8,1.05
2024-07-10T04:00:00,0.0,30.0,1.0
2024-07-10T04:15:00,0.07,28.5,1.04
2024-07-10T04:30:00,0.072,28.5,1.04
2024-07-10T04:45:00,0.216,25.5,1.11
2024-07-10T05:00:00,0.0,30.0,1.0
2024-07-10T05:15:00,0.116,27.6,1.06
2024-07-10T05:30:00,0.228,25.2,1.11
2024-07-10T05:45:00,0.0,30.0,1.0
2024-07-10T06:00:00,0.429,21.0,1.21
2024-07-10T06:15:00,0.261,24.5,1.13
2024-07-10T06:30:00,0.295,23.8,1.15
2024-07-10T06:45:00,0.515,19.2,1.26
2024-07-10T07:00:00,0.667,16.0,1.33
2024-07-10T07:15:00,0.728,14.7,1.36
2024-07-10T07:30:00,0.625,16.9,1.31
2024-07-10T07:45:00,0.829,12.6,1.41
2024-07-10T08:00:00,0.729,14.7,1.36
2024-07-10T08:15:00,0.81,13.0,1.41
2024-07-10T08:30:00,0.639,16.6,1.32
2024-07-10T08:45:00,0.635,16.7,1.32
2024-07-10T09:00:00,0.701,15.3,1.35
2024-07-10T09:15:00,0.752,14.2,1.38
2024-07-10T09:30:00,0.7,15.3,1.35
2024-07-10T09:45:00,0.762,14.0,1.38
2024-07-10T10:00:00,0.512,19.3,1.26
2024-07-10T10:15:00,0.509,19.3,1.25
2024-07-10T10:30:00,0.461,20.3,1.23
2024-07-10T10:45:00,0.307,23.5,1.15
2024-07-10T11:00:00,0.371,22.2,1.19
2024-07-10T11:15:00,0.305,23.6,1.15
2024-07-10T11:30:00,0.432,20.9,1.22
2024-07-10T11:45:00,0.282,24.1,1.14
2024-07-10T12:00:00,0.343,22.8,1.17
2024-07-10T12:15:00,0.446,20.6,1.22
2024-07-10T12:30:00,0.404,21.5,1.2
2024-07-10T12:45:00,0.433,20.9,1.22
2024-07-10T13:00:00,0.436,20.9,1.22
2024-07-10T13:15:00,0.534,18.8,1.27
2024-07-10T13:30:00,0.371,22.2,1.19
2024-07-10T13:45:00,0.461,20.3,1.23
2024-07-10T14:00:00,0.34,22.9,1.17
2024-07-10T14:15:00,0.484,19.8,1.24
2024-07-10T14:30:00,0.362,22.4,1.18
2024-07-10T14:45:00,0.152,26.8,1.08
2024-07-10T15:00:00,0.504,19.4,1.25
2024-07-10T15:15:00,0.403,21.5,1.2
2024-07-10T15:30:00,0.595,17.5,1.3
2024-07-10T15:45:00,0.482,19.9,1.24
2024-07-10T16:00:00,0.798,13.2,1.4
2024-07-10T16:15:00,0.81,13.0,1.4
2024-07-10T16:30:00,0.828,12.6,1.41
2024-07-10T16:45:00,0.76,14.0,1.38
2024-07-10T17:00:00,0.854,12.1,1.43
2024-07-10T17:15:00,0.831,12.6,1.42
2024-07-10T17:30:00,0.828,12.6,1.41
2024-07-10T17:45:00,0.726,14.8,1.36
2024-07-10T18:00:00,0.7,15.3,1.35
2024-07-10T18:15:00,0.764,13.9,1.38
2024-07-10T18:30:00,0.872,11.7,1.44
2024-07-10T18:45:00,0.669,16.0,1.33
2024-07-10T19:00:00,0.772,13.8,1.39
2024-07-10T19:15:00,0.743,14.4,1.37
2024-07-10T19:30:00,0.661,16.1,1.33
2024-07-10T19:45:00,0.981,9.4,1.49
2024-07-10T20:00:00,0.499,19.5,1.25
2024-07-10T20:15:00,0.517,19.1,1.26
2024-07-10T20:30:00,0.49,19.7,1.25
2024-07-10T20:45:00,0.349,22.7,1.17
2024-07-10T21:00:00,0.194,25.9,1.1
2024-07-10T21:15:00,0.455,20.4,1.23
2024-07-10T21:30:00,0.648,16.4,1.32
2024-07-10T21:45:00,0.365,22.3,1.18
2024-07-10T22:00:00,0.156,26.7,1.08
2024-07-10T22:15:00,0.12,27.5,1.06
2024-07-10T22:30:00,0.0,30.0,1.0
2024-07-10T22:45:00,0.131,27.3,1.07
2024-07-10T23:00:00,0.365,22.3,1.18
2024-07-10T23:15:00,0.199,25.8,1.1
2024-07-10T23:30:00,0.081,28.3,1.04
2024-07-10T23:45:00,0.033,29.3,1.02
2024-07-11T00:00:00,0.097,28.0,1.05
2024-07-11T00:15:00,0.0,30.0,1.0
2024-07-11T00:30:00,0.187,26.1,1.09
2024-07-11T00:45:00,0.018,29.6,1.01
2024-07-11T01:00:00,0.096,28.0,1.05
2024-07-11T01:15:00,0.091,28.1,1.05
2024-07-11T01:30:00,0.0,30.0,1.0
2024-07-11T01:45:00,0.274,24.3,1.14
2024-07-11T02:00:00,0.125,27.4,1.06
2024-07-11T02:15:00,0.065,28.6,1.03
2024-07-11T02:30:00,0.075,28.4,1.04
2024-07-11T02:45:00,0.147,26.9,1.07
2024-07-11T03:00:00,0.121,27.5,1.06
2024-07-11T03:15:00,0.253,24.7,1.13
2024-07-11T03:30:00,0.0,30.0,1.0
2024-07-11T03:45:00,0.062,28.7,1.03
2024-07-11T04:00:00,0.012,29.7,1.01
2024-07-11T04:15:00,0.05,28.9,1.03
2024-07-11T04:30:00,0.002,30.0,1.0
2024-07-11T04:45:00,0.016,29.7,1.01
2024-07-11T05:00:00,0.101,27.9,1.05
2024-07-11T05:15:00,0.178,26.3,1.09
2024-07-11T05:30:00,0.171,26.4,1.09
2024-07-11T05:45:00,0.128,27.3,1.06
2024-07-11T06:00:00,0.61,17.2,1.3
2024-07-11T06:15:00,0.41,21.4,1.21
2024-07-11T06:30:00,0.482,19.9,1.24
2024-07-11T06:45:00,0.488,19.8,1.24
2024-07-11T07:00:00,0.735,14.6,1.37
2024-07-11T07:15:00,0.861,11.9,1.43
2024-07-11T07:30:00,0.735,14.6,1.37
2024-07-11T07:45:00,0.673,15.9,1.34
2024-07-11T08:00:00,0.633,16.7,1.32
2024-07-11T08:15:00,0.638,16.6,1.32
2024-07-11T08:30:00,0.812,13.0,1.41
2024-07-11T08:45:00,0.603,17.3,1.3
2024-07-11T09:00:00,0.707,15.2,1.35
2024-07-11T09:15:00,0.707,15.2,1.35
2024-07-11T09:30:00,0.712,15.1,1.36
2024-07-11T09:45:00,0.562,18.2,1.28
2024-07-11T10:00:00,0.352,22.6,1.18
2024-07-11T10:15:00,0.417,21.3,1.21
2024-07-11T10:30:00,0.307,23.5,1.15
2024-07-11T10:45:00,0.416,21.3,1.21
2024-07-11T11:00:00,0.44,20.8,1.22
2024-07-11T11:15:00,0.472,20.1,1.24
2024-07-11T11:30:00,0.563,18.2,1.28
2024-07-11T11:45:00,0.406,21.5,1.2
2024-07-11T12:00:00,0.319,23.3,1.16
2024-07-11T12:15:00,0.405,21.5,1.2
2024-07-11T12:30:00,0.442,20.7,1.22
2024-07-11T12:45:00,0.342,22.8,1.17
2024-07-11T13:00:00,0.393,21.8,1.2
2024-07-11T13:15:00,0.326,23.2,1.16
2024-07-11T13:30:00,0.344,22.8,1.17
2024-07-11T13:45:00,0.482,19.9,1.24
2024-07-11T14:00:00,0.466,20.2,1.23
2024-07-11T14:15:00,0.338,22.9,1.17
2024-07-11T14:30:00,0.459,20.4,1.23
2024-07-11T14:45:00,0.472,20.1,1.24
2024-07-11T15:00:00,0.332,23.0,1.17
2024-07-11T15:15:00,0.306,23.6,1.15
2024-07-11T15:30:00,0.493,19.7,1.25
2024-07-11T15:45:00,0.271,24.3,1.14
2024-07-11T16:00:00,0.6,17.4,1.3
2024-07-11T16:15:00,0.725,14.8,1.36
2024-07-11T16:30:00,0.772,13.8,1.39
2024-07-11T16:45:00,0.68,15.7,1.34
2024-07-11T17:00:00,0.936,10.3,1.47
2024-07-11T17:15:00,0.677,15.8,1.34
2024-07-11T17:30:00,0.693,15.4,1.35
2024-07-11T17:45:00,1.0,9.0,1.5
2024-07-11T18:00:00,0.759,14.1,1.38
2024-07-11T18:15:00,0.8,13.2,1.4
2024-07-11T18:30:00,0.896,11.2,1.45
2024-07-11T18:45:00,0.791,13.4,1.4
2024-07-11T19:00:00,0.585,17.7,1.29
2024-07-11T19:15:00,0.921,10.7,1.46
2024-07-11T19:30:00,0.755,14.1,1.38
2024-07-11T19:45:00,0.76,14.0,1.38
2024-07-11T20:00:00,0.321,23.3,1.16
2024-07-11T20:15:00,0.438,20.8,1.22
2024-07-11T20:30:00,0.369,22.3,1.18
2024-07-11T20:45:00,0.339,22.9,1.17
2024-07-11T21:00:00,0.324,23.2,1.16
2024-07-11T21:15:00,0.433,20.9,1.22
2024-07-11T21:30:00,0.483,19.9,1.24
2024-07-11T21:45:00,0.415,21.3,1.21
2024-07-11T22:00:00,0.046,29.0,1.02
2024-07-11T22:15:00,0.146,26.9,1.07
2024-07-11T22:30:00,0.157,26.7,1.08
2024-07-11T22:45:00,0.11,27.7,1.06
2024-07-11T23:00:00,0.064,28.6,1.03
2024-07-11T23:15:00,0.0,30.0,1.0
2024-07-11T23:30:00,0.0,30.0,1.0
2024-07-11T23:45:00,0.043,29.1,1.02
2024-07-12T00:00:00,0.121,27.5,1.06
2024-07-12T00:15:00,0.209,25.6,1.1
2024-07-12T00:30:00,0.119,27.5,1.06
2024-07-12T00:45:00,0.323,23.2,1.16
2024-07-12T01:00:00,0.02,29.6,1.01
2024-07-12T01:15:00,0.109,27.7,1.05
2024-07-12T01:30:00,0.094,28.0,1.05
2024-07-12T01:45:00,0.208,25.6,1.1
2024-07-12T02:00:00,0.074,28.5,1.04
2024-07-12T02:15:00,0.0,30.0,1.0
2024-07-12T02:30:00,0.167,26.5,1.08
2024-07-12T02:45:00,0.086,28.2,1.04
2024-07-12T03:00:00,0.126,27.4,1.06
2024-07-12T03:15:00,0.222,25.3,1.11
2024-07-12T03:30:00,0.348,22.7,1.17
2024-07-12T03:45:00,0.251,24.7,1.13
2024-07-12T04:00:00,0.0,30.0,1.0
2024-07-12T04:15:00,0.212,25.5,1.11
2024-07-12T04:30:00,0.098,27.9,1.05
2024-07-12T04:45:00,0.201,25.8,1.1
2024-07-12T05:00:00,0.122,27.4,1.06
2024-07-12T05:15:00,0.199,25.8,1.1
2024-07-12T05:30:00,0.132,27.2,1.07
2024-07-12T05:45:00,0.01,29.8,1.0
2024-07-12T06:00:00,0.263,24.5,1.13
2024-07-12T06:15:00,0.344,22.8,1.17
2024-07-12T06:30:00,0.508,19.3,1.25
2024-07-12T06:45:00,0.499,19.5,1.25
2024-07-12T07:00:00,0.488,19.7,1.24
2024-07-12T07:15:00,0.671,15.9,1.34
2024-07-12T07:30:00,0.664,16.1,1.33
2024-07-12T07:45:00,0.646,16.4,1.32
2024-07-12T08:00:00,0.681,15.7,1.34
2024-07-12T08:15:00,0.803,13.1,1.4
2024-07-12T08:30:00,0.634,16.7,1.32
2024-07-12T08:45:00,0.731,14.6,1.37
2024-07-12T09:00:00,0.628,16.8,1.31
2024-07-12T09:15:00,0.677,15.8,1.34
2024-07-12T09:30:00,0.676,15.8,1.34
2024-07-12T09:45:00,0.781,13.6,1.39
2024-07-12T10:00:00,0.345,22.7,1.17
2024-07-12T10:15:00,0.263,24.5,1.13
2024-07-12T10:30:00,0.434,20.9,1.22
2024-07-12T10:45:00,0.0,30.0,1.0
2024-07-12T11:00:00,0.385,21.9,1.19
2024-07-12T11:15:00,0.366,22.3,1.18
2024-07-12T11:30:00,0.326,23.2,1.16
2024-07-12T11:45:00,0.509,19.3,1.25
2024-07-12T12:00:00,0.629,16.8,1.31
2024-07-12T12:15:00,0.328,23.1,1.16
2024-07-12T12:30:00,0.616,17.1,1.31
2024-07-12T12:45:00,0.448,20.6,1.22
2024-07-12T13:00:00,0.496,19.6,1.25
2024-07-12T13:15:00,0.389,21.8,1.19
2024-07-12T13:30:00,0.359,22.5,1.18
2024-07-12T13:45:00,0.406,21.5,1.2
2024-07-12T14:00:00,0.521,19.1,1.26
2024-07-12T14:15:00,0.488,19.8,1.24
2024-07-12T14:30:00,0.563,18.2,1.28
